DATAFLOW,LAST UPDATE,freq,na_item,ppp_cat,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,BE,2020,145118,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,BE,2021,158715,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,BE,2022,178325,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,BG,1999,3760,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,BG,2000,4303,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,BG,2001,4891,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,BG,2002,5451,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,BG,2003,5960,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,BG,2004,6729,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,BG,2005,8059,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,BG,2006,9154,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,BG,2007,10891,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,BG,2008,11746,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,BG,2009,11790,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,BG,2010,12591,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,BG,2011,13272,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,BG,2012,13638,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,BG,2013,13413,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,BG,2014,14143,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,BG,2015,14426,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,BG,2016,15448,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,BG,2017,16474,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,BG,2018,17650,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,BG,2019,18598,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,BG,2020,16175,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,BG,2021,19239,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,BG,2022,23003,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CH,1995,89630,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CH,1996,91640,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CH,1997,90352,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CH,1998,94204,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CH,1999,97640,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CH,2000,104166,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CH,2001,110358,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CH,2002,113132,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CH,2003,111273,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CH,2004,113025,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CH,2005,115547,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CH,2006,116443,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CH,2007,116614,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CH,2008,124120,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CH,2009,132814,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CH,2010,147484,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CH,2011,168666,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CH,2012,175147,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CH,2013,175768,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CH,2014,180490,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CH,2015,208068,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CH,2016,209472,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CH,2017,214272,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CH,2018,211321,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CH,2019,221151,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CH,2020,216577,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CH,2021,219266,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CH,2022,255590,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CY,1999,4083,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CY,2000,4514,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CY,2001,4863,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CY,2002,4883,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CY,2003,5128,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CY,2004,5382,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CY,2005,5836,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CY,2006,6304,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CY,2007,6741,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CY,2008,7214,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CY,2009,7175,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CY,2010,7742,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CY,2011,8113,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CY,2012,8202,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CY,2013,7910,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CY,2014,7620,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CY,2015,7828,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CY,2016,8082,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CY,2017,8597,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CY,2018,9108,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CY,2019,9736,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CY,2020,7784,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CY,2021,9291,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CY,2022,11063,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CZ,1999,15472,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CZ,2000,17213,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CZ,2001,19479,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CZ,2002,22758,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CZ,2003,23547,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CZ,2004,25235,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CZ,2005,29082,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CZ,2006,32740,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CZ,2007,36173,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CZ,2008,43080,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CZ,2009,41839,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CZ,2010,44607,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CZ,2011,46672,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CZ,2012,45816,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CZ,2013,44325,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CZ,2014,42969,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CZ,2015,44973,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CZ,2016,47433,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CZ,2017,51654,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CZ,2018,56816,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CZ,2019,61299,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CZ,2020,56117,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CZ,2021,61878,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,CZ,2022,73393,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DE,1995,582539,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DE,1996,586671,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DE,1997,586094,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DE,1998,597529,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DE,1999,625335,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DE,2000,643298,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DE,2001,663728,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DE,2002,671174,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DE,2003,689950,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DE,2004,702755,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DE,2005,717465,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DE,2006,735732,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DE,2007,756546,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DE,2008,769880,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DE,2009,782771,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DE,2010,808974,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DE,2011,836017,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DE,2012,855076,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DE,2013,878125,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DE,2014,912035,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DE,2015,940048,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DE,2016,980078,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DE,2017,1010355,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DE,2018,1048608,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DE,2019,1082574,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DE,2020,1016305,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DE,2021,1068014,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DE,2022,1167084,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DK,1995,41443,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DK,1996,42453,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DK,1997,43559,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DK,1998,45413,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DK,1999,47751,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DK,2000,49890,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DK,2001,52042,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DK,2002,54071,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DK,2003,56466,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DK,2004,59470,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DK,2005,62553,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DK,2006,65728,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DK,2007,68647,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DK,2008,72173,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DK,2009,73249,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DK,2010,75409,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DK,2011,77437,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DK,2012,79967,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DK,2013,80729,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DK,2014,81636,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DK,2015,84113,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DK,2016,86707,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DK,2017,90250,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DK,2018,92600,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DK,2019,94831,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DK,2020,91746,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DK,2021,98882,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,DK,2022,106304,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EE,1999,1505,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EE,2000,1673,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EE,2001,1895,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EE,2002,2083,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EE,2003,2297,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EE,2004,2575,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EE,2005,2936,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EE,2006,3468,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EE,2007,4061,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EE,2008,4200,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EE,2009,3697,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EE,2010,3725,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EE,2011,3991,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EE,2012,4232,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EE,2013,4484,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EE,2014,4764,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EE,2015,4991,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EE,2016,5271,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EE,2017,5730,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EE,2018,6226,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EE,2019,6778,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EE,2020,6320,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EE,2021,7272,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EE,2022,8619,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EL,1995,41365,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EL,1996,46300,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EL,1997,51160,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EL,1998,53358,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EL,1999,53947,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EL,2000,56749,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EL,2001,60843,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EL,2002,64524,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EL,2003,68321,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EL,2004,73209,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EL,2005,79118,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EL,2006,85571,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EL,2007,91577,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EL,2008,97795,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EL,2009,96983,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EL,2010,95270,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EL,2011,90030,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EL,2012,85982,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EL,2013,83718,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EL,2014,80687,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EL,2015,79350,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EL,2016,77081,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EL,2017,81076,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EL,2018,83319,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EL,2019,85820,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EL,2020,66072,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EL,2021,76046,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,EL,2022,91050,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,ES,1995,168380,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,ES,1996,182102,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,ES,1997,187884,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,ES,1998,199943,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,ES,1999,216682,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,ES,2000,239101,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,ES,2001,259254,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,ES,2002,279204,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,ES,2003,297892,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,ES,2004,324467,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,ES,2005,350884,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,ES,2006,379968,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,ES,2007,409106,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,ES,2008,425659,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,ES,2009,417187,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,ES,2010,421646,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,ES,2011,423804,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,ES,2012,417109,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,ES,2013,409872,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,ES,2014,418484,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,ES,2015,431934,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,ES,2016,442337,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,ES,2017,465533,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,ES,2018,481836,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,ES,2019,495427,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,ES,2020,409816,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,ES,2021,457682,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,ES,2022,532800,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,FI,1995,28586,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,FI,1996,29221,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,FI,1997,30599,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,FI,1998,32091,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_EUR,P0201,FI,1999,34304,
