DATAFLOW,LAST UPDATE,freq,na_item,ppp_cat,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FI,2007,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FI,2008,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FI,2009,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FI,2010,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FI,2011,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FI,2012,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FI,2013,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FI,2014,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FI,2015,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FI,2016,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FI,2017,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FI,2018,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FI,2019,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FI,2020,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FI,2021,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FI,2022,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FR,1995,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FR,1996,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FR,1997,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FR,1998,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FR,1999,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FR,2000,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FR,2001,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FR,2002,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FR,2003,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FR,2004,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FR,2005,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FR,2006,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FR,2007,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FR,2008,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FR,2009,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FR,2010,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FR,2011,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FR,2012,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FR,2013,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FR,2014,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FR,2015,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FR,2016,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FR,2017,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FR,2018,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FR,2019,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FR,2020,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FR,2021,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,FR,2022,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HR,1995,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HR,1996,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HR,1997,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HR,1998,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HR,1999,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HR,2000,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HR,2001,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HR,2002,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HR,2003,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HR,2004,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HR,2005,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HR,2006,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HR,2007,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HR,2008,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HR,2009,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HR,2010,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HR,2011,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HR,2012,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HR,2013,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HR,2014,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HR,2015,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HR,2016,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HR,2017,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HR,2018,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HR,2019,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HR,2020,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HR,2021,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HR,2022,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HU,1995,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HU,1996,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HU,1997,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HU,1998,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HU,1999,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HU,2000,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HU,2001,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HU,2002,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HU,2003,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HU,2004,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HU,2005,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HU,2006,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HU,2007,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HU,2008,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HU,2009,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HU,2010,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HU,2011,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HU,2012,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HU,2013,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HU,2014,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HU,2015,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HU,2016,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HU,2017,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HU,2018,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HU,2019,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HU,2020,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HU,2021,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,HU,2022,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IE,1995,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IE,1996,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IE,1997,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IE,1998,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IE,1999,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IE,2000,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IE,2001,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IE,2002,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IE,2003,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IE,2004,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IE,2005,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IE,2006,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IE,2007,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IE,2008,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IE,2009,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IE,2010,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IE,2011,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IE,2012,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IE,2013,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IE,2014,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IE,2015,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IE,2016,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IE,2017,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IE,2018,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IE,2019,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IE,2020,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IE,2021,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IE,2022,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IS,1995,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IS,1996,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IS,1997,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IS,1998,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IS,1999,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IS,2000,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IS,2001,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IS,2002,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IS,2003,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IS,2004,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IS,2005,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IS,2006,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IS,2007,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IS,2008,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IS,2009,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IS,2010,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IS,2011,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IS,2012,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IS,2013,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IS,2014,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IS,2015,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IS,2016,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IS,2017,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IS,2018,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IS,2019,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IS,2020,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IS,2021,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IS,2022,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IT,1995,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IT,1996,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IT,1997,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IT,1998,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IT,1999,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IT,2000,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IT,2001,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IT,2002,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IT,2003,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IT,2004,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IT,2005,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IT,2006,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IT,2007,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IT,2008,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IT,2009,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IT,2010,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IT,2011,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IT,2012,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IT,2013,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IT,2014,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IT,2015,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IT,2016,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IT,2017,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IT,2018,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IT,2019,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IT,2020,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IT,2021,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,IT,2022,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,LT,1995,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,LT,1996,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,LT,1997,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,LT,1998,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,LT,1999,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,LT,2000,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,LT,2001,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,LT,2002,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,LT,2003,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,LT,2004,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,LT,2005,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,LT,2006,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,LT,2007,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,LT,2008,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,LT,2009,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,LT,2010,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,LT,2011,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,LT,2012,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,LT,2013,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,LT,2014,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,LT,2015,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,LT,2016,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,LT,2017,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,LT,2018,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,LT,2019,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,LT,2020,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,LT,2021,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,LT,2022,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,LU,1995,100.0,
ESTAT:PRC_PPP_IND(1.0),26/03/24 11:00:00,A,EXP_NAC_PC_GDP,GDP,LU,1996,100.0,
